player_url,player,season_from,season_to,position,height,weight,birth_date,college,is_active,hall_of_fame
/players/s/sorenda01.html,Dave Sorenson,1971,1973,F,6-8,225,July 8 1948,Ohio State,retired,no
/players/s/southja01.html,James Southerland,2014,2014,F,6-8,215,April 28 1990,Syracuse,retired,no
/players/s/sovragi01.html,Gino Sovran,1947,1947,F-G,6-2,175,December 17 1924,Detroit Mercy,retired,no
/players/s/sowpa01.html,Pape Sow,2005,2007,F,6-10,250,November 22 1981,Cal State Fullerton,retired,no
/players/s/spainke01.html,Ken Spain,1971,1971,C,6-9,225,October 6 1946,Houston,retired,no
/players/s/spaldra01.html,Ray Spalding,2019,2021,F,6-10,215,March 11 1997,Louisville,active,no
/players/s/spanaji01.html,Jim Spanarkel,1980,1984,G-F,6-5,190,June 28 1957,Duke,retired,no
/players/s/spanova01.html,Vassilis Spanoulis,2007,2007,G,6-4,195,August 7 1982,,retired,no
/players/s/sparkda01.html,Dan Sparks,1969,1970,F,6-8,200,April 17 1945,Vincennes University,retired,no
/players/s/sparrgu01.html,Guy Sparrow,1958,1960,F,6-6,218,November 2 1932,Detroit Mercy,retired,no
/players/s/sparrro01.html,Rory Sparrow,1981,1992,G,6-2,175,June 12 1958,Villanova,retired,no
/players/s/spearod01.html,Odie Spears,1949,1957,G,6-5,205,June 17 1924,Western Kentucky,retired,no
/players/s/spectar01.html,Art Spector,1947,1950,F,6-4,200,October 17 1920,Villanova,retired,no
/players/s/speigma01.html,Marreese Speights,2009,2018,C-F,6-10,255,August 4 1987,Florida,retired,no
/players/s/spellom01.html,Omari Spellman,2019,2020,F,6-8,245,July 21 1997,Villanova,active,no
/players/s/spencan01.html,Andre Spencer,1993,1994,F,6-6,210,July 20 1964,Northern Arizona University,retired,no
/players/s/spencel01.html,Elmore Spencer,1993,1997,C,7-0,270,December 6 1969,Georgia,retired,no
/players/s/spencfe01.html,Felton Spencer,1991,2002,C,7-0,265,January 15 1968,Louisville,retired,no
/players/s/spicelo01.html,Lou Spicer,1947,1947,F,6-2,195,November 12 1922,Syracuse,retired,no
/players/s/spitzcr01.html,Craig Spitzer,1968,1968,C,7-0,225,December 18 1945,Tulane,retired,no
/players/s/splitti01.html,Tiago Splitter,2011,2017,F-C,6-11,245,January 1 1985,,retired,no
/players/s/spoelar01.html,Art Spoelstra,1955,1958,C,6-9,220,September 11 1932,Western Kentucky,retired,no
/players/s/spragbr01.html,Bruce Spraggins,1968,1968,F,6-5,188,August 31 1939,Virginia Union University,retired,no
/players/s/sprewla01.html,Latrell Sprewell,1993,2005,G,6-5,190,September 8 1970,Alabama,retired,no
/players/s/sprigla01.html,Larry Spriggs,1982,1986,F,6-7,230,September 8 1959,Howard University,retired,no
/players/s/sprinja01.html,Jaden Springer,2022,2024,G,6-4,204,September 25 2002,Tennessee,active,no
/players/s/sprinji01.html,Jim Springer,1949,1949,C,6-9,235,June 17 1926,,retired,no
/players/s/spruiji01.html,Jim Spruill,1949,1949,G,6-2,225,February 26 1923,Rice University,retired,no
/players/s/stackry01.html,Ryan Stack,1999,2000,F,6-11,215,July 24 1975,South Carolina,retired,no
/players/s/stackje01.html,Jerry Stackhouse,1996,2013,G-F,6-6,218,November 5 1974,UNC,retired,no
/players/s/stacoke01.html,Kevin Stacom,1975,1982,G,6-3,185,September 4 1951,Holy Cross,retired,no
/players/s/stagger01.html,Erv Staggs,1970,1970,F-G,6-6,195,September 1 1948,North Carolina A&T,retired,no
/players/s/stallbu01.html,Bud Stallworth,1973,1977,F-G,6-5,190,January 18 1950,Kansas,retired,no
/players/s/stallda01.html,Dave Stallworth,1966,1975,F-C,6-7,200,December 20 1941,Wichita State,retired,no
/players/s/stanced01.html,Ed Stanczak,1950,1951,F,6-1,185,August 15 1921,,retired,no
/players/s/stanlca01.html,Cassius Stanley,2021,2022,G,6-5,190,August 18 1999,Duke,active,no
/players/s/stanste01.html,Terence Stansbury,1985,1987,G,6-5,170,February 27 1961,Temple,retired,no
/players/s/starkjo01.html,John Starks,1989,2002,G,6-5,180,August 10 1965,Oklahoma State,retired,no
/players/s/starrke01.html,Keith Starr,1977,1977,G-F,6-6,190,March 14 1954,Pitt,retired,no
/players/s/stausni01.html,Nik Stauskas,2015,2022,G,6-6,205,October 7 1993,Michigan,active,no
/players/s/stavela01.html,Larry Staverman,1959,1964,F,6-7,205,October 11 1936,Thomas More College,retired,no
/players/s/steella01.html,Larry Steele,1972,1980,G-F,6-5,180,May 5 1949,Kentucky,retired,no
/players/s/steigma01.html,Matt Steigenga,1997,1997,F,6-7,225,March 27 1970,Michigan State,retired,no
/players/s/stepavl01.html,Vladimir Stepania,1999,2004,C,7-0,236,May 8 1976,,retired,no
/players/s/stephdj01.html,D.J. Stephens,2014,2019,G-F,6-5,188,December 19 1990,Memphis,retired,no
/players/s/stephev01.html,Everette Stephens,1989,1991,G,6-2,175,October 21 1966,Purdue,retired,no
/players/s/stephja01.html,Jack Stephens,1956,1956,G-F,6-3,185,May 18 1933,Notre Dame,retired,no
/players/s/stephjo01.html,Joe Stephens,1997,2000,F,6-7,210,January 28 1973,Colorado,retired,no
/players/s/stephla01.html,Lance Stephenson,2011,2022,G-F,6-6,230,September 5 1990,Cincinnati,retired,no
/players/s/stephal01.html,Alex Stepheson,2016,2016,F,6-10,270,August 7 1987,UNC,retired,no
/players/s/steppbr01.html,Brook Steppe,1983,1989,G-F,6-5,195,November 7 1959,Georgia Tech,retired,no
/players/s/steveba01.html,Barry Stevens,1993,1993,G-F,6-5,195,January 17 1963,Iowa State,retired,no
/players/s/stevela01.html,Lamar Stevens,2021,2024,F,6-6,230,July 9 1997,Penn State,active,no
/players/s/stevewa01.html,Wayne Stevens,1960,1960,F,6-3,185,June 19 1936,Cincinnati,retired,no
/players/s/stevede01.html,DeShawn Stevenson,2001,2013,G,6-5,210,April 3 1981,,retired,no
/players/s/stewade01.html,Dennis Stewart,1971,1971,F,6-6,220,April 11 1947,Michigan,retired,no
/players/s/stewais01.html,Isaiah Stewart,2021,2024,F-C,6-8,250,May 22 2001,Washington,active,no
/players/s/stewake01.html,Kebu Stewart,1998,1998,F,6-8,239,December 19 1973,UNLV,retired,no
/players/s/stewala01.html,Larry Stewart,1992,1997,F,6-8,220,September 21 1968,Coppin State University,retired,no
/players/s/stewami01.html,Michael Stewart,1998,2005,C,6-10,230,April 25 1975,California,retired,no
/players/s/stewano01.html,Norm Stewart,1957,1957,F,6-5,205,January 20 1935,Missouri,retired,no
/players/s/stiemgr01.html,Greg Stiemsma,2012,2015,C,6-11,260,September 26 1985,Wisconsin,retired,no
/players/s/stipast01.html,Steve Stipanovich,1984,1988,C,6-11,245,November 17 1960,Missouri,retired,no
/players/s/stithbr01.html,Bryant Stith,1993,2002,G,6-5,208,December 10 1970,Virginia,retired,no
/players/s/stithsa01.html,Sam Stith,1962,1962,G,6-2,185,July 22 1937,St. Bonaventure,retired,no
/players/s/stithto01.html,Tom Stith,1963,1963,F,6-5,210,January 21 1939,St. Bonaventure,retired,no
/players/s/stivral01.html,Alex Stivrins,1986,1993,F,6-8,220,November 29 1962,Creighton,retired,no
/players/s/stockda01.html,David Stockton,2015,2018,G,5-11,165,June 24 1991,Gonzaga,retired,no
/players/s/stockjo01.html,John Stockton,1985,2003,G,6-1,170,March 26 1962,Gonzaga,retired,yes
/players/s/stojape01.html,Peja Stojaković,1999,2011,F,6-10,229,June 9 1977,,retired,no
/players/s/stokeed01.html,Ed Stokes,1998,1998,C,7-0,264,September 3 1971,Arizona,retired,no
/players/s/stokegr01.html,Greg Stokes,1986,1990,F-C,6-10,220,August 5 1963,Iowa,retired,no
/players/s/stokeja01.html,Jarnell Stokes,2015,2017,F-C,6-9,263,January 7 1994,Tennessee,retired,no
/players/s/stokema01.html,Maurice Stokes,1956,1958,F-C,6-7,232,June 17 1933,Saint Francis University,retired,yes
/players/s/stolkar01.html,Art Stolkey,1947,1947,G,6-1,180,October 23 1920,Detroit Mercy,retired,no
/players/s/stollra01.html,Randy Stoll,1968,1968,C,6-7,235,,Washington State,retired,no
/players/s/stonedi01.html,Diamond Stone,2017,2017,C,6-11,255,February 10 1997,Maryland,retired,no
/players/s/stonege01.html,George Stone,1969,1972,F,6-7,195,February 9 1946,Marshall,retired,no
/players/s/stoneju01.html,Julyan Stone,2012,2018,G,6-6,200,December 7 1988,Texas-El Paso,retired,no
/players/s/storeaw01.html,Awvee Storey,2005,2008,G-F,6-6,222,April 18 1977,Illinois,retired,no
/players/s/stoudda01.html,Damon Stoudamire,1996,2008,G,5-10,171,September 3 1973,Arizona,retired,no
/players/s/stoudsa01.html,Salim Stoudamire,2006,2008,G,6-1,179,October 11 1982,Arizona,retired,no
/players/s/stoudam01.html,Amar'e Stoudemire,2003,2016,F-C,6-10,245,November 16 1982,,retired,no
/players/s/stovapa01.html,Paul Stovall,1973,1974,F,6-4,215,August 16 1948,Pratt Community College,retired,no
/players/s/strawdj01.html,D.J. Strawberry,2008,2008,G,6-5,201,June 15 1985,Maryland,retired,no
/players/s/strawjo01.html,Joe Strawder,1966,1968,C,6-10,235,September 21 1940,Bradley,retired,no
/players/s/strawju01.html,Julian Strawther,2024,2024,F,6-7,205,April 18 2002,Gonzaga,active,no
/players/s/stricbi01.html,Bill Stricker,1971,1971,F,6-9,210,January 22 1948,University of the Pacific,retired,no
/players/s/stricer01.html,Erick Strickland,1997,2005,G,6-3,210,November 25 1973,Nebraska,retired,no
/players/s/stricma01.html,Mark Strickland,1995,2003,F,6-9,210,July 14 1970,Temple,retired,no
/players/s/stricro02.html,Rod Strickland,1989,2005,G,6-3,175,July 11 1966,DePaul,retired,no
/players/s/stricro01.html,Roger Strickland,1964,1964,F,6-5,200,September 4 1940,Jacksonville University,retired,no
/players/s/stroejo01.html,John Stroeder,1988,1989,F,6-10,260,July 24 1958,Montana,retired,no
/players/s/stronde01.html,Derek Strong,1992,2001,F,6-8,220,February 9 1968,Xavier,retired,no
/players/s/strotla01.html,Lamont Strothers,1992,1993,G,6-4,190,May 10 1968,Christopher Newport University,retired,no
/players/s/stroujo01.html,John Stroud,1981,1981,F,6-7,215,October 29 1957,Ole Miss,retired,no
/players/s/stroure01.html,Red Stroud,1968,1968,G,6-0,160,May 2 1941,Mississippi State,retired,no
/players/s/strusma01.html,Max Strus,2020,2024,G,6-5,215,March 28 1996,Lewis (IL),active,no
/players/s/stuckro01.html,Rodney Stuckey,2008,2017,G,6-5,210,April 21 1986,Eastern Washington,retired,no
/players/s/stumpge01.html,Gene Stump,1948,1950,F-G,6-2,185,August 9 1925,DePaul,retired,no
/players/s/stutzst01.html,Stan Stutz,1947,1949,G-F,5-10,170,April 14 1920,Rhode Island,retired,no
/players/s/suggsja01.html,Jalen Suggs,2022,2024,G,6-5,205,June 3 2001,Gonzaga,active,no
/players/s/suitega01.html,Gary Suiter,1971,1971,C-F,6-9,225,January 18 1945,Midwestern State University,retired,no
/players/s/sullija01.html,Jared Sullinger,2013,2017,F,6-9,260,March 4 1992,Ohio State,retired,no
/players/s/summeda01.html,DaJuan Summers,2010,2013,F,6-8,230,January 24 1988,Georgetown,retired,no
/players/s/sumneed01.html,Edmond Sumner,2018,2023,G,6-4,196,December 31 1995,Xavier,active,no
/players/s/sumptba01.html,Barry Sumpter,1989,1989,F-C,6-11,215,November 11 1965,Louisville,retired,no
/players/s/sundedo01.html,Don Sunderlage,1954,1955,G,6-1,180,December 20 1929,Illinois,retired,no
/players/s/sundobr01.html,Bruno Šundov,1999,2005,C,7-2,220,February 10 1980,,retired,no
/players/s/sundvjo01.html,Jon Sundvold,1984,1992,G,6-2,170,July 2 1961,Missouri,retired,no
/players/s/surabo01.html,Bob Sura,1996,2005,G,6-5,200,March 25 1973,Florida State,retired,no
/players/s/surhodi01.html,Dick Surhoff,1953,1954,F,6-4,210,November 16 1929,Long Island University,retired,no
/players/s/sutorge01.html,George Sutor,1968,1970,C,6-8,235,September 14 1943,La Salle,retired,no
/players/s/suttlda01.html,Dane Suttle,1984,1985,G,6-3,190,August 9 1961,Pepperdine,retired,no
/players/s/suttogr01.html,Greg Sutton,1992,1996,G,6-2,170,December 3 1967,Oral Roberts,retired,no
/players/s/swageke01.html,Keith Swagerty,1969,1970,F,6-7,235,October 30 1945,University of the Pacific,retired,no
/players/s/swainbe01.html,Bennie Swain,1959,1959,F,6-8,220,December 16 1933,Texas Southern,retired,no
/players/s/swanica01.html,Caleb Swanigan,2018,2020,F,6-9,260,April 18 1997,Purdue,retired,no
/players/s/swansno01.html,Norm Swanson,1954,1954,F,6-6,210,October 4 1930,Detroit Mercy,retired,no
/players/s/swartda01.html,Dan Swartz,1963,1963,F,6-4,215,December 23 1934,Morehead State University,retired,no
/players/s/sweetmi01.html,Mike Sweetney,2004,2007,F,6-8,275,October 25 1982,Georgetown,retired,no
/players/s/swideco01.html,Cole Swider,2023,2024,F,6-9,220,May 8 1999,Villanova,active,no
/players/s/swiftro01.html,Robert Swift,2005,2009,C,7-0,245,December 3 1985,,retired,no
/players/s/swiftsk01.html,Skeeter Swift,1970,1974,G,6-3,204,June 19 1946,East Tennessee State University,retired,no
/players/s/swiftst01.html,Stromile Swift,2001,2009,F,6-9,225,November 21 1979,LSU,retired,no
/players/s/swinsaa01.html,Aaron Swinson,1995,1995,F,6-5,230,January 9 1971,Auburn,retired,no
/players/s/swordcr01.html,Craig Sword,2022,2022,G,6-3,196,January 16 1994,Mississippi State,active,no
/players/s/sypa01.html,Pape Sy,2011,2011,F,6-7,225,April 5 1988,,retired,no
/players/s/sydnobu01.html,Buck Sydnor,1947,1947,G,5-10,175,September 19 1921,Western Kentucky,retired,no
/players/s/sykeske01.html,Keifer Sykes,2022,2022,G,6-0,180,December 30 1993,Green Bay,active,no
/players/s/sykesla01.html,Larry Sykes,1996,1996,F,6-9,255,April 11 1973,Xavier,retired,no
/players/s/szabobr01.html,Brett Szabo,1997,1997,C,6-11,230,February 1 1968,Augustana College (SD),retired,no
/players/s/szczewa02.html,Wally Szczerbiak,2000,2009,F,6-7,244,March 5 1977,Miami University,retired,no
/players/s/szczewa01.html,Walt Szczerbiak,1972,1972,F,6-6,210,August 21 1949,George Washington,retired,no
/players/t/tabakza01.html,Žan Tabak,1995,2001,C,7-0,245,June 15 1970,,retired,no
/players/t/tabusyu01.html,Yuta Tabuse,2005,2005,G,5-9,165,October 5 1980,Brigham Young University Hawaii,retired,no
/players/t/taftch01.html,Chris Taft,2006,2006,F,6-10,260,March 10 1985,Pitt,retired,no
/players/t/tanensi01.html,Sid Tanenbaum,1948,1949,G,6-0,160,October 8 1925,NYU,retired,no
/players/t/tarladr01.html,Dragan Tarlać,2001,2001,C,6-10,260,May 9 1973,,retired,no
/players/t/tarplro01.html,Roy Tarpley,1987,1995,C-F,6-11,230,November 28 1964,Michigan,retired,no
/players/t/tartle01.html,Levern Tart,1968,1971,G-F,6-2,195,June 1 1942,Bradley,retired,no
/players/t/tateja01.html,Jae'Sean Tate,2021,2024,F,6-4,230,October 28 1995,Ohio State,active,no
/players/t/tatumea01.html,Earl Tatum,1977,1980,G-F,6-5,185,July 26 1953,Marquette,retired,no
/players/t/tatumja01.html,Jayson Tatum,2018,2024,F,6-8,210,March 3 1998,Duke,active,no
/players/t/tavarwa01.html,Edy Tavares,2016,2017,C,7-3,260,March 22 1992,,retired,no
/players/t/tayloan01.html,Anthony Taylor,1989,1989,G,6-4,175,November 30 1965,Oregon,retired,no
/players/t/taylobr01.html,Brian Taylor,1973,1982,G,6-2,185,June 9 1951,Princeton,retired,no
/players/t/taylodo01.html,Donell Taylor,2006,2007,G,6-6,180,July 26 1982,Okaloosa-Walton Community College,retired,no
/players/t/taylofa01.html,Fatty Taylor,1970,1977,G,6-0,175,March 13 1946,Dodge City Community College,retired,no
/players/t/taylofr01.html,Fred Taylor,1971,1972,G-F,6-5,180,February 5 1948,University of Texas Rio Grande Valley,retired,no
/players/t/taylois01.html,Isaiah Taylor,2017,2018,G,6-3,170,July 11 1994,Texas,retired,no
/players/t/tayloja01.html,Jay Taylor,1990,1990,G,6-3,190,October 3 1967,Eastern Illinois University,retired,no
/players/t/tayloje01.html,Jeff Taylor,1983,1987,G,6-4,175,January 1 1960,Texas Tech,retired,no
/players/t/tayloje03.html,Jeff Taylor,2013,2015,F,6-7,225,May 23 1989,Vanderbilt,retired,no
/players/t/tayloje02.html,Jermaine Taylor,2010,2011,G,6-4,210,December 8 1986,Central Florida,retired,no
/players/t/taylojo01.html,Johnny Taylor,1998,2000,F,6-9,220,June 4 1974,Indian Hills Community College,retired,no
/players/t/taylole01.html,Leonard Taylor,1990,1990,F,6-8,220,May 2 1966,California,retired,no
/players/t/tayloma01.html,Maurice Taylor,1998,2007,F,6-9,260,October 30 1976,Michigan,retired,no
/players/t/taylomi01.html,Mike Taylor,2009,2009,G,6-2,165,January 21 1986,Iowa State,retired,no
/players/t/taylool01.html,Ollie Taylor,1971,1974,G-F,6-2,194,March 7 1947,San Jacinto College,retired,no
/players/t/tayloro01.html,Ron Taylor,1970,1972,C,7-1,265,November 21 1947,USC,retired,no
/players/t/taylote01.html,Terry Taylor,2022,2024,G-F,6-5,230,September 23 1999,Austin Peay State University,active,no
/players/t/tayloty01.html,Tyshawn Taylor,2013,2014,G,6-3,185,April 12 1990,Kansas,retired,no
/players/t/taylovi01.html,Vince Taylor,1983,1983,G-F,6-5,180,September 11 1960,Duke,retired,no
/players/t/teaglte01.html,Terry Teagle,1983,1993,F-G,6-5,195,April 10 1960,Baylor,retired,no
/players/t/teaguje01.html,Jeff Teague,2010,2021,G,6-3,195,June 10 1988,Wake Forest,retired,no
/players/t/teaguma01.html,Marquis Teague,2013,2018,G,6-2,189,February 28 1993,Kentucky,retired,no
/players/t/teletmi01.html,Mirza Teletović,2013,2018,F,6-9,242,September 18 1985,,retired,no
/players/t/telfase01.html,Sebastian Telfair,2005,2015,G,6-0,165,June 9 1985,,retired,no
/players/t/templco01.html,Collis Temple,1975,1975,F,6-8,220,November 8 1952,LSU,retired,no
/players/t/templga01.html,Garrett Temple,2010,2024,G,6-5,195,May 8 1986,LSU,active,no
/players/t/teodomi01.html,Miloš Teodosić,2018,2019,G,6-5,196,March 19 1987,,retired,no
/players/t/terreir01.html,Ira Terrell,1977,1979,F-C,6-8,200,June 19 1954,SMU,retired,no
/players/t/terreja01.html,Jared Terrell,2019,2019,G,6-3,227,February 10 1995,Rhode Island,retired,no
/players/t/terryca01.html,Carlos Terry,1981,1983,G-F,6-5,210,June 22 1956,Winston-Salem State,retired,no
/players/t/terrych01.html,Chuck Terry,1973,1977,F,6-6,215,September 27 1950,Cal State Long Beach,retired,no
/players/t/terrycl01.html,Claude Terry,1973,1978,G-F,6-4,195,January 12 1950,Stanford,retired,no
/players/t/terryda01.html,Dalen Terry,2023,2024,G,6-7,195,July 12 2002,Arizona,active,no
/players/t/terryem01.html,Emanuel Terry,2019,2022,F,6-9,220,August 21 1996,Lincoln Memorial,retired,no
/players/t/terryja01.html,Jason Terry,2000,2018,G,6-2,185,September 15 1977,Arizona,retired,no
/players/t/terryty01.html,Tyrell Terry,2021,2022,G,6-2,160,September 28 2000,Stanford,active,no
/players/t/teskejo01.html,Jon Teske,2022,2022,C,7-1,265,May 4 1997,Michigan,retired,no
/players/t/thabeha01.html,Hasheem Thabeet,2010,2014,C,7-3,263,February 16 1987,UConn,retired,no
/players/t/thackto01.html,Tom Thacker,1964,1971,G-F,6-2,170,November 2 1939,Cincinnati,retired,no
/players/t/thearfl01.html,Floyd Theard,1970,1970,G,6-1,170,September 5 1944,Kentucky State University,retired,no
/players/t/theisda01.html,Daniel Theis,2018,2024,C,6-8,245,April 4 1992,,active,no
/players/t/theusre01.html,Reggie Theus,1979,1991,G,6-6,190,October 13 1957,UNLV,retired,no
/players/t/thibepe01.html,Peter Thibeaux,1985,1986,F,6-7,210,October 3 1961,Saint Mary's,retired,no
/players/t/thiebbi01.html,Bill Thieben,1957,1958,F-C,6-7,215,March 28 1935,Hofstra,retired,no
/players/t/thigpju01.html,Justus Thigpen,1970,1974,G,6-1,160,August 13 1947,Mott Community College,retired,no
/players/t/thirdda01.html,David Thirdkill,1983,1987,F-G,6-7,195,April 12 1960,Bradley,retired,no
/players/t/thomaad01.html,Adonis Thomas,2014,2014,F,6-7,200,March 25 1993,Memphis,retired,no
/players/t/thomabi01.html,Billy Thomas,2005,2008,G,6-4,208,December 23 1975,Kansas,retired,no
/players/t/thomabr01.html,Brodric Thomas,2021,2022,G,6-5,185,January 28 1997,Truman State University,active,no
/players/t/thomaca02.html,Cam Thomas,2022,2024,G,6-4,210,October 13 2001,LSU,active,no
/players/t/thomaca01.html,Carl Thomas,1992,1998,G,6-4,175,October 3 1969,Eastern Michigan,retired,no
/players/t/thomach01.html,Charles Thomas,1992,1992,G,6-3,175,October 3 1969,Eastern Michigan,retired,no
/players/t/thomaet01.html,Etan Thomas,2002,2011,F,6-9,256,April 1 1978,Syracuse,retired,no
/players/t/thomair01.html,Irving Thomas,1991,1991,F,6-8,225,January 2 1966,Kentucky,retired,no
/players/t/thomais02.html,Isaiah Thomas,2012,2022,G,5-9,185,February 7 1989,Washington,retired,no
/players/t/thomais01.html,Isiah Thomas,1982,1994,G,6-1,180,April 30 1961,Indiana,retired,yes
/players/t/thomaja01.html,Jamel Thomas,2000,2001,F,6-6,215,March 25 1973,Providence,retired,no
/players/t/thomaja02.html,James Thomas,2005,2006,F,6-8,235,November 22 1980,Texas,retired,no
/players/t/thomaji01.html,Jim Thomas,1984,1991,G,6-3,190,October 19 1960,Indiana,retired,no
/players/t/thomajo01.html,Joe Thomas,1971,1971,F,6-6,205,March 9 1948,Marquette,retired,no
/players/t/thomajo02.html,John Thomas,1998,2006,F,6-9,265,September 8 1975,Minnesota,retired,no
/players/t/thomake01.html,Kenny Thomas,2000,2010,F,6-7,261,July 25 1977,New Mexico,retired,no
/players/t/thomakh01.html,Khyri Thomas,2019,2021,G,6-3,210,May 8 1996,Creighton,active,no
/players/t/thomaku01.html,Kurt Thomas,1996,2013,F,6-9,230,October 4 1972,TCU,retired,no
/players/t/thomala01.html,Lance Thomas,2012,2020,F,6-8,240,April 24 1988,Duke,retired,no
/players/t/thomama01.html,Malcolm Thomas,2012,2015,F,6-9,225,November 8 1988,Pepperdine,retired,no
/players/t/thomama02.html,Matt Thomas,2020,2022,G,6-4,190,August 4 1994,Iowa State,retired,no
/players/t/thomaro01.html,Ron Thomas,1973,1976,F,6-6,215,November 19 1950,Trinity Valley CC,retired,no
/players/t/thomate01.html,Terry Thomas,1976,1976,F,6-8,220,August 20 1953,Detroit Mercy,retired,no
/players/t/thomati01.html,Tim Thomas,1998,2010,F,6-10,230,February 26 1977,Villanova,retired,no
/players/t/thomaty01.html,Tyrus Thomas,2007,2015,F,6-9,215,August 17 1986,LSU,retired,no
/players/t/thomawi01.html,Willis Thomas,1968,1968,G,6-2,185,,Harbor College,retired,no
/players/t/thomptr02.html,Trey Thompkins,2012,2012,F,6-10,245,May 20 1990,Georgia,retired,no
/players/t/thompam01.html,Amen Thompson,2024,2024,G,6-7,209,January 30 2003,,active,no
/players/t/thompau01.html,Ausar Thompson,2024,2024,G,6-7,215,January 30 2003,,active,no
/players/t/thompbe01.html,Bernard Thompson,1985,1989,F-G,6-6,210,August 30 1962,Fresno State,retired,no
/players/t/thompbi01.html,Billy Thompson,1987,1992,F,6-7,195,December 1 1963,Louisville,retired,no
/players/t/thompbr01.html,Brooks Thompson,1995,1998,G,6-4,193,July 19 1970,Texas A&M,retired,no
/players/t/thompco01.html,Corny Thompson,1983,1983,F,6-8,225,February 5 1960,UConn,retired,no
/players/t/thompda01.html,David Thompson,1976,1984,G-F,6-4,195,July 13 1954,NC State,retired,yes
/players/t/thompdi01.html,Dijon Thompson,2006,2007,G-F,6-7,195,February 23 1983,UCLA,retired,no
/players/t/thompge01.html,George Thompson,1970,1975,G,6-2,200,November 29 1947,Marquette,retired,no
/players/t/thompho01.html,Hollis Thompson,2014,2017,G-F,6-8,206,April 3 1991,Georgetown,retired,no
/players/t/thompja01.html,Jack Thompson,1969,1969,G,6-1,185,March 26 1946,South Carolina,retired,no
/players/t/thompja02.html,Jason Thompson,2009,2016,F-C,6-11,250,July 21 1986,Rider University,retired,no
/players/t/thompjo01.html,John Thompson,1965,1966,F,6-10,225,September 2 1941,Providence,retired,yes
/players/t/thompke01.html,Kevin Thompson,1994,1994,C-F,6-11,260,February 7 1971,NC State,retired,no
/players/t/thompkl01.html,Klay Thompson,2012,2024,G-F,6-6,215,February 8 1990,Washington State,active,no
/players/t/thompla01.html,LaSalle Thompson,1983,1997,C-F,6-10,245,June 23 1961,Texas,retired,no
/players/t/thompmy01.html,Mychal Thompson,1979,1991,C-F,6-10,226,January 30 1955,Minnesota,retired,no
/players/t/thompmy02.html,Mychel Thompson,2012,2012,G,6-6,211,June 1 1988,Pepperdine,retired,no
/players/t/thomppa01.html,Paul Thompson,1984,1986,G-F,6-6,210,May 25 1961,Tulane,retired,no
/players/t/thompst01.html,Stephen Thompson,1992,1992,G,6-4,185,December 2 1968,Syracuse,retired,no
/players/t/thomptr01.html,Tristan Thompson,2012,2024,F-C,6-9,254,March 13 1991,Texas,active,no
/players/t/thorjt01.html,JT Thor,2022,2024,F,6-10,205,August 26 2002,Auburn,active,no
/players/t/thoresk01.html,Skip Thoren,1968,1970,C,6-10,230,April 5 1943,Illinois,retired,no
/players/t/thornro01.html,Rod Thorn,1964,1971,G,6-4,195,May 23 1941,West Virginia,retired,yes
/players/t/thornal01.html,Al Thornton,2008,2011,F,6-8,220,December 7 1983,Florida State,retired,no
/players/t/thornbo01.html,Bob Thornton,1986,1996,F-C,6-10,225,July 10 1962,University of California- Irvine,retired,no
/players/t/thornda01.html,Dallas Thornton,1969,1970,G,6-4,190,September 1 1946,Kentucky Wesleyan College,retired,no
/players/t/thornma01.html,Marcus Thornton,2010,2017,G,6-4,205,June 5 1987,LSU,retired,no
/players/t/thornsi01.html,Sindarius Thornwell,2018,2021,G,6-4,215,November 15 1994,South Carolina,retired,no
/players/t/thorpot01.html,Otis Thorpe,1985,2001,F-C,6-10,248,August 5 1962,Providence,retired,no
/players/t/threase01.html,Sedale Threatt,1984,1997,G,6-2,175,September 10 1961,West Virginia Tech,retired,no
/players/t/thurmna01.html,Nate Thurmond,1964,1977,C-F,6-11,225,July 25 1941,Bowling Green,retired,yes
/players/t/thursme01.html,Mel Thurston,1948,1948,G,6-0,175,January 16 1919,Canisius,retired,no
/players/t/thybuma01.html,Matisse Thybulle,2020,2024,G,6-5,201,March 4 1997,Washington,active,no
/players/t/tidriha01.html,Hal Tidrick,1949,1949,F-G,6-1,190,April 4 1915,Washington & Jefferson College,retired,no
/players/t/tiemada01.html,Dan Tieman,1963,1963,G,6-0,185,November 30 1940,Thomas More College,retired,no
/players/t/tilliki02.html,Killian Tillie,2021,2022,F,6-9,220,March 5 1998,Gonzaga,active,no
/players/t/tillida01.html,Darren Tillis,1983,1984,C-F,6-11,215,February 23 1960,Cleveland State University,retired,no
/players/t/tillmxa01.html,Xavier Tillman Sr.,2021,2024,F,6-8,245,January 12 1999,Michigan State,active,no
/players/t/tinglja01.html,Jack Tingle,1948,1949,F,6-4,205,December 30 1924,Kentucky,retired,no
/players/t/tinslge01.html,George Tinsley,1970,1972,F,6-5,205,September 19 1946,Kentucky Wesleyan College,retired,no
/players/t/tinslja01.html,Jamaal Tinsley,2002,2014,G,6-3,195,February 28 1978,Iowa State,retired,no
/players/t/tisdawa01.html,Wayman Tisdale,1986,1997,F-C,6-9,240,June 9 1964,Oklahoma,retired,no
/players/t/tobeymi01.html,Mike Tobey,2017,2017,C,7-0,260,October 10 1994,Virginia,retired,no
/players/t/toddis01.html,Isaiah Todd,2022,2023,F,6-10,220,October 17 2001,,active,no
